Severity,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Crossing,Junction,Railway,Roundabout,Stop,Traffic_Signal,Sunrise_Sunset,Year,Month,Hour,DayOfWeek
2,Genesee,NY,88.0,32.0,10.0,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2022.0,8.0,14.0,5.0
2,Orange,FL,77.0,54.0,10.0,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,4.0,17.0,3.0
2,Travis,TX,70.0,90.0,10.0,3.5,0.01,Mostly Cloudy,False,False,False,False,False,False,Day,2016.0,11.0,18.0,3.0
3,Bergen,NJ,43.0,62.0,10.0,,,Clear,False,False,False,False,False,False,Day,2018.0,10.0,10.0,4.0
2,Fresno,CA,57.0,55.0,6.0,3.0,0.0,Haze,False,False,False,False,False,False,Day,2020.0,12.0,15.0,2.0
3,Burlington,NJ,,,,,0.0,,False,False,False,False,False,False,Day,2020.0,6.0,12.0,1.0
2,Los Angeles,CA,57.9,93.0,10.0,4.6,,Overcast,False,True,False,False,False,True,Day,2016.0,12.0,9.0,4.0
2,Richland,SC,72.0,100.0,10.0,5.8,,Partly Cloudy,False,False,False,False,True,False,Night,2018.0,10.0,6.0,0.0
2,Chester,PA,30.0,100.0,4.0,0.0,0.0,Light Rain,False,True,False,False,False,False,Day,2022.0,12.0,8.0,3.0
2,San Juan,UT,84.0,18.0,10.0,5.0,,,False,False,False,False,False,False,Day,2021.0,9.0,13.0,4.0
2,Dallas,TX,88.0,46.0,10.0,13.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,5.0,12.0,1.0
2,Hennepin,MN,31.0,85.0,7.0,8.0,0.0,Cloudy,False,False,False,False,False,False,Night,2021.0,1.0,20.0,5.0
2,Bexar,TX,73.0,100.0,10.0,0.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,9.0,7.0,0.0
2,Chesterfield,VA,82.0,74.0,10.0,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,8.0,12.0,6.0
2,Cobb,GA,46.0,95.0,1.0,5.0,0.01,Light Drizzle,False,False,False,False,False,False,Day,2022.0,12.0,8.0,1.0
2,Richmond,GA,78.0,87.0,10.0,5.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,7.0,7.0,3.0
2,Clay,FL,63.0,81.0,10.0,10.0,0.0,Cloudy,True,False,False,False,False,False,Day,2021.0,12.0,16.0,6.0
2,Multnomah,OR,36.0,67.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,2.0,21.0,1.0
2,Lancaster,PA,28.9,89.0,7.0,,,Clear,False,False,False,False,False,True,Day,2016.0,11.0,7.0,0.0
2,Los Angeles,CA,60.0,96.0,1.0,0.0,0.0,Fog,False,False,False,False,False,False,Night,2020.0,11.0,4.0,1.0
2,Los Angeles,CA,53.0,52.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,2.0,21.0,5.0
2,Travis,TX,52.0,57.0,10.0,10.4,,Overcast,False,False,False,False,False,False,Day,2018.0,12.0,16.0,4.0
2,Alameda,CA,62.0,46.0,10.0,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,2.0,13.0,5.0
3,Alameda,CA,64.9,65.0,10.0,9.2,,Clear,False,True,False,False,False,False,Night,2017.0,7.0,20.0,4.0
2,Cottonwood,MN,64.0,45.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,6.0,10.0,2.0
3,Santa Clara,CA,95.0,26.0,10.0,3.5,,Clear,False,False,False,False,False,False,Day,2018.0,8.0,14.0,4.0
3,Jefferson,CO,39.0,49.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,3.0,9.0,1.0
2,Forrest,MS,53.1,93.0,10.0,8.1,,Overcast,True,False,False,False,False,True,Day,2017.0,11.0,8.0,3.0
2,Multnomah,OR,64.0,65.0,10.0,5.8,,Overcast,True,False,False,False,False,True,Day,2018.0,10.0,9.0,0.0
4,Pima,AZ,77.0,29.0,10.0,0.0,,Fair,False,False,False,False,False,False,Night,,,,
2,DuPage,IL,80.0,67.0,10.0,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2020.0,5.0,11.0,1.0
2,Cuyahoga,OH,37.0,65.0,9.0,9.0,0.0,Light Snow,False,False,False,False,False,False,Night,2022.0,12.0,18.0,4.0
3,Fairfax County,VA,45.0,97.0,10.0,9.2,0.0,Overcast,False,False,False,False,False,False,Day,2016.0,12.0,8.0,0.0
2,Deschutes,OR,36.0,70.0,10.0,6.0,0.0,Cloudy,False,False,False,False,False,False,Night,2021.0,12.0,19.0,2.0
2,San Bernardino,CA,73.0,27.0,7.0,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2019.0,12.0,14.0,3.0
2,Santa Clara,CA,62.1,80.0,10.0,5.8,,Partly Cloudy,False,True,False,False,False,False,Day,2017.0,5.0,8.0,0.0
2,Lake,IL,75.0,57.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
2,Los Angeles,CA,66.0,90.0,9.0,0.0,0.0,Cloudy,False,True,False,False,False,False,Night,2022.0,8.0,3.0,1.0
2,Harris,TX,89.6,49.0,10.0,6.9,,Clear,True,False,False,False,False,True,Day,2016.0,8.0,8.0,2.0
2,Fulton,GA,80.0,30.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,9.0,16.0,0.0
2,Lake,CA,54.0,80.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,7.0,6.0,1.0
2,Trinity,CA,,,,,,,False,False,False,False,False,False,Day,2021.0,10.0,13.0,4.0
3,Miami-Dade,FL,75.0,62.0,10.0,9.2,,Clear,False,False,False,False,False,False,Day,2019.0,2.0,10.0,3.0
2,Sonoma,CA,79.0,40.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,6.0,12.0,1.0
2,Napa,CA,69.0,39.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,10.0,22.0,5.0
3,Providence,RI,39.9,97.0,4.0,6.9,0.02,Light Rain,False,True,False,False,False,True,Day,2017.0,11.0,15.0,0.0
2,Mecklenburg,NC,58.0,30.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,12.0,15.0,0.0
2,Crook,OR,74.0,27.0,10.0,6.0,0.0,Fair,True,False,True,False,False,False,Day,,,,
4,Los Angeles,CA,60.1,83.0,10.0,3.5,,Overcast,False,False,False,False,False,False,Night,2016.0,6.0,23.0,0.0
2,Madison,MT,25.0,69.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,12.0,18.0,1.0
2,Hamilton,OH,56.0,87.0,10.0,5.0,0.0,Fair,True,False,False,False,False,False,Day,,,,
2,Jefferson,OR,59.0,39.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,11.0,1.0,3.0
2,York,PA,83.0,63.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,9.0,13.0,0.0
3,Cook,IL,37.9,86.0,10.0,10.4,,Overcast,False,False,False,False,False,False,Night,2018.0,10.0,6.0,0.0
4,Oakland,MI,38.0,70.0,10.0,0.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,3.0,9.0,1.0
2,DeKalb,GA,40.0,49.0,10.0,14.0,0.0,Cloudy,False,False,False,False,False,False,Night,2022.0,11.0,2.0,6.0
3,Dallas,TX,69.8,83.0,10.0,8.1,,Clear,False,False,False,False,False,False,Night,2017.0,8.0,6.0,3.0
3,Westchester,NY,77.0,30.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,9.0,16.0,4.0
3,San Bernardino,CA,48.0,24.0,10.0,4.6,,Clear,False,False,False,False,False,False,Night,2017.0,9.0,5.0,0.0
3,Pierce,WA,55.4,100.0,10.0,17.3,,Overcast,False,False,False,False,False,False,Night,2018.0,11.0,6.0,4.0
2,Hillsborough,FL,72.0,64.0,10.0,12.7,,Mostly Cloudy,False,False,False,False,False,True,Day,2018.0,4.0,19.0,1.0
2,Miami-Dade,FL,86.0,61.0,10.0,16.0,0.0,Mostly Cloudy,True,False,False,False,True,False,Day,2022.0,4.0,14.0,4.0
2,Mecklenburg,NC,37.0,100.0,5.0,3.0,0.0,Cloudy,False,False,False,False,False,False,Night,2020.0,12.0,22.0,2.0
2,Montgomery,PA,80.1,56.0,9.0,9.2,,Scattered Clouds,False,False,False,False,False,False,Day,2016.0,6.0,16.0,4.0
4,Pierce,WA,57.0,,10.0,5.0,0.0,Fair,True,False,False,False,False,True,Night,2020.0,5.0,21.0,3.0
3,Orange,CA,,,,,,,False,False,False,False,False,False,Day,2018.0,6.0,17.0,4.0
2,Calaveras,CA,45.0,37.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
2,Franklin,OH,48.0,37.0,10.0,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,Cook,IL,36.0,70.0,10.0,12.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,12.0,22.0,3.0
3,Middlesex,NJ,18.5,45.0,10.0,10.4,,Clear,False,False,False,False,False,False,Day,2019.0,1.0,9.0,1.0
2,Los Angeles,CA,81.0,52.0,10.0,9.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,6.0,12.0,6.0
2,Adams,CO,64.4,28.0,30.0,,,Mostly Cloudy,False,False,False,False,False,True,Day,2018.0,8.0,6.0,3.0
2,San Diego,CA,71.0,70.0,10.0,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,6.0,11.0,2.0
3,Harris,TX,69.1,81.0,10.0,5.8,,Mostly Cloudy,False,True,False,False,False,False,Night,2017.0,2.0,22.0,2.0
2,Essex,NJ,65.0,93.0,10.0,9.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,10.0,14.0,3.0
3,DeKalb,GA,62.0,32.0,10.0,10.0,0.0,Fair,False,False,False,False,False,True,Day,2020.0,5.0,18.0,5.0
2,Harris,TX,48.0,77.0,10.0,20.7,,Overcast,False,False,False,False,False,False,Day,2016.0,12.0,11.0,3.0
2,Chester,PA,37.0,75.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,1.0,8.0,4.0
2,Sacramento,CA,75.2,44.0,10.0,,,Clear,False,False,False,False,True,False,Day,2016.0,6.0,12.0,3.0
2,Sacramento,CA,53.0,93.0,,12.0,0.08,Heavy Rain,False,False,False,False,False,False,Day,2022.0,12.0,13.0,5.0
2,Sonoma,CA,38.0,100.0,10.0,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2020.0,1.0,6.0,6.0
3,Salt Lake,UT,82.0,34.0,10.0,9.0,0.0,Cloudy,False,False,False,False,False,True,Day,2019.0,8.0,15.0,2.0
2,Los Angeles,CA,73.4,23.0,10.0,,,Clear,False,False,False,False,False,False,Day,2017.0,4.0,17.0,0.0
2,Summit,OH,37.0,59.0,10.0,5.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,12.0,15.0,4.0
2,Knox,TN,66.0,50.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,10.0,12.0,6.0
3,Alameda,CA,55.9,90.0,7.0,,,Overcast,False,False,False,False,False,False,Night,2018.0,8.0,6.0,6.0
2,Somerset,PA,26.0,81.0,10.0,8.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,1.0,8.0,2.0
2,Collier,FL,68.0,40.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2023.0,1.0,15.0,0.0
2,Douglas,CO,70.0,59.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,8.0,7.0,2.0
2,Frederick,MD,17.6,35.0,10.0,16.1,,Clear,True,False,False,False,False,True,Night,2016.0,12.0,16.0,3.0
2,Chesterfield,VA,73.0,68.0,10.0,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,8.0,10.0,2.0
2,Montgomery,PA,38.0,42.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,12.0,15.0,1.0
2,Nassau,NY,40.0,93.0,5.0,7.0,0.05,Light Rain,False,True,False,False,False,False,Day,2023.0,1.0,16.0,3.0
2,Miami-Dade,FL,82.0,62.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,12.0,12.0,0.0
2,Kern,CA,45.0,60.0,8.0,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,Nevada,CA,93.2,12.0,10.0,3.5,,Clear,False,False,False,False,False,False,Day,2016.0,7.0,14.0,1.0
2,Craighead,AR,,,,,,,False,False,False,False,False,False,Day,2020.0,10.0,8.0,3.0
2,San Bernardino,CA,66.0,12.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,12.0,11.0,3.0
2,Salt Lake,UT,61.0,27.0,10.0,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,4.0,13.0,5.0
2,Providence,RI,69.1,100.0,0.2,6.9,,Fog,False,False,False,False,False,False,Day,2018.0,9.0,7.0,2.0
2,Los Angeles,CA,60.1,83.0,10.0,3.5,,Clear,False,True,False,False,False,False,Night,2018.0,12.0,17.0,1.0
4,Martin,NC,41.7,70.0,10.0,6.9,,Clear,False,False,False,False,False,False,Day,2018.0,12.0,11.0,1.0
2,Butte,CA,66.2,26.0,80.0,6.9,,Scattered Clouds,False,False,False,False,False,True,Day,2019.0,1.0,16.0,4.0
3,Los Angeles,CA,84.0,43.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,7.0,17.0,3.0
2,Maricopa,AZ,86.0,14.0,10.0,7.0,0.0,Fair,False,False,False,False,True,False,Day,2021.0,11.0,17.0,3.0
2,Los Angeles,CA,55.0,44.0,10.0,0.0,,Fair,False,False,False,False,False,False,Night,2020.0,12.0,22.0,4.0
3,Ramsey,MN,54.0,69.0,10.0,14.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,10.0,8.0,2.0
3,Roane,TN,84.0,41.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,5.0,17.0,2.0
2,Pima,AZ,50.0,31.0,10.0,9.0,0.0,Fair,True,False,False,False,False,False,Day,2021.0,4.0,6.0,4.0
2,Mifflin,PA,63.0,94.0,10.0,3.0,0.0,Cloudy,False,True,False,False,False,False,Day,2021.0,6.0,13.0,4.0
2,Davidson,TN,81.0,77.0,10.0,12.7,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2017.0,6.0,18.0,3.0
2,Orange,FL,82.0,76.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
2,Sarasota,FL,80.0,60.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,4.0,17.0,2.0
2,Mecklenburg,NC,37.0,26.0,10.0,0.0,0.0,Fair,False,True,False,False,False,False,Day,2022.0,12.0,14.0,0.0
2,Sacramento,CA,66.0,43.0,10.0,14.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
1,Maricopa,AZ,95.0,10.0,10.0,8.0,0.0,Fair,True,False,False,False,False,True,Night,2020.0,4.0,19.0,5.0
3,Polk,FL,79.0,83.0,10.0,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,4.0,9.0,6.0
2,Madison,AL,85.0,60.0,10.0,12.0,0.0,Fair,False,False,False,False,False,True,Day,2020.0,9.0,17.0,0.0
2,Los Angeles,CA,62.0,84.0,10.0,10.0,0.0,Cloudy,True,False,False,False,True,False,Day,2021.0,10.0,17.0,4.0
2,Travis,TX,95.0,30.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,9.0,11.0,4.0
2,Ramsey,MN,22.0,85.0,9.0,,0.0,Light Snow,False,False,False,False,False,False,Night,2022.0,1.0,23.0,4.0
2,Merrimack,NH,57.0,93.0,3.0,,0.09,Rain,False,False,False,False,False,False,Day,2017.0,10.0,12.0,6.0
3,Los Angeles,CA,75.2,53.0,10.0,11.5,,Clear,False,False,False,False,False,False,Day,2017.0,6.0,18.0,3.0
2,Milwaukee,WI,54.0,57.0,10.0,7.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,5.0,17.0,0.0
2,Orange,FL,74.0,59.0,10.0,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2020.0,11.0,15.0,3.0
2,Iredell,NC,77.2,82.0,10.0,,,Clear,False,False,False,False,False,False,Day,2018.0,8.0,9.0,3.0
3,Los Angeles,CA,71.6,43.0,10.0,,,Clear,False,False,False,False,False,False,Night,2016.0,6.0,0.0,5.0
2,Colleton,SC,70.0,100.0,7.0,7.0,0.0,Light Rain,False,False,False,False,False,False,Day,2019.0,10.0,16.0,1.0
2,Montgomery,MD,70.0,88.0,10.0,6.0,0.0,Cloudy,False,False,False,False,False,False,Day,2021.0,10.0,17.0,1.0
2,Kings,NY,46.0,89.0,10.0,8.1,,Overcast,False,False,False,False,False,False,Day,2019.0,3.0,7.0,4.0
2,Harris,TX,77.0,82.0,10.0,0.0,0.0,Partly Cloudy,True,False,False,False,False,True,Day,2020.0,6.0,6.0,1.0
2,Harris,TX,86.0,59.0,10.0,9.2,,Scattered Clouds,False,False,False,False,False,False,Day,2018.0,10.0,17.0,4.0
2,Sacramento,CA,35.0,96.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,12.0,4.0,5.0
2,Wake,NC,93.0,49.0,10.0,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2022.0,6.0,13.0,4.0
2,Henrico,VA,54.0,97.0,2.0,10.0,0.0,Light Rain,False,False,False,False,False,False,Day,2022.0,3.0,8.0,3.0
2,Montgomery,OH,49.0,74.0,10.0,17.0,0.0,Cloudy,True,False,False,False,False,True,Day,2020.0,1.0,17.0,3.0
2,Caddo,LA,79.0,54.0,10.0,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,11.0,13.0,2.0
2,Aiken,SC,71.6,88.0,10.0,3.5,,Scattered Clouds,False,False,False,False,False,False,Night,2017.0,9.0,20.0,2.0
2,Middlesex,CT,76.0,48.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,11.0,10.0,0.0
2,Tooele,UT,38.0,38.0,10.0,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,2.0,17.0,1.0
3,Albany,NY,21.0,85.0,0.5,,0.07,Light Snow,False,False,False,False,False,False,Day,2018.0,2.0,13.0,2.0
3,Los Angeles,CA,75.0,64.0,10.0,,,Partly Cloudy,False,False,False,False,True,True,Day,2016.0,8.0,10.0,2.0
2,York,PA,27.0,85.0,4.0,3.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,1.0,8.0,4.0
2,Orange,CA,56.3,65.0,9.0,4.6,0.01,Light Rain,False,False,False,False,False,False,Day,2019.0,1.0,7.0,0.0
2,Duval,FL,75.0,41.0,10.0,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,Night,2021.0,4.0,21.0,0.0
2,Merced,CA,47.0,83.0,6.0,3.0,0.0,Haze,False,False,False,False,False,False,Night,2021.0,1.0,19.0,2.0
2,Miami-Dade,FL,75.0,55.0,10.0,12.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,12.0,14.0,4.0
3,Palm Beach,FL,64.9,87.0,10.0,,,Scattered Clouds,False,False,False,False,False,False,Night,2016.0,11.0,0.0,6.0
2,Frederick,VA,57.0,82.0,10.0,7.0,0.0,Cloudy,False,False,False,False,False,False,Night,2022.0,2.0,18.0,3.0
3,Los Angeles,CA,86.0,38.0,10.0,9.2,,Clear,False,False,False,False,False,False,Day,2016.0,8.0,12.0,0.0
2,Montgomery,PA,74.0,34.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,9.0,16.0,3.0
2,Bronx,NY,39.0,53.0,10.0,24.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,Day,,,,
2,Shelby,TN,47.0,46.0,10.0,18.0,0.0,Fair,False,False,False,False,False,True,Day,2020.0,3.0,8.0,4.0
2,Plymouth,MA,50.0,68.0,,13.8,,,False,False,False,False,False,False,Day,2017.0,11.0,9.0,2.0
2,Essex,MA,84.0,74.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,6.0,8.0,1.0
3,Wayne,MI,12.0,80.0,3.0,9.2,0.0,Haze,False,False,False,False,False,False,Day,2017.0,12.0,10.0,4.0
4,Anoka,MN,0.0,51.0,10.0,9.0,0.0,Fair,False,True,False,False,False,False,Day,2021.0,2.0,14.0,0.0
2,Mecklenburg,NC,75.7,88.0,10.0,10.4,,Mostly Cloudy,True,False,False,False,False,True,Day,2018.0,5.0,9.0,2.0
2,Washington,MN,62.6,63.0,10.0,8.1,,Clear,True,False,False,False,False,True,Day,2017.0,5.0,9.0,0.0
3,Marion,IN,78.0,56.0,10.0,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,5.0,18.0,2.0
2,DuPage,IL,35.0,70.0,9.0,3.0,0.0,Cloudy,False,False,False,False,False,True,Day,2021.0,11.0,8.0,3.0
3,Alameda,CA,52.0,62.0,10.0,16.0,,Fair,False,False,False,False,False,False,Night,2021.0,2.0,18.0,4.0
2,Mecklenburg,NC,68.0,93.0,10.0,6.0,0.03,Cloudy,False,False,False,False,False,True,Day,2021.0,10.0,17.0,4.0
2,Travis,TX,89.0,22.0,10.0,5.0,0.0,Fair,True,False,False,False,True,False,Day,2020.0,6.0,19.0,3.0
2,Broward,FL,80.0,85.0,10.0,9.0,0.03,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,Orangeburg,SC,67.0,45.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
3,Baltimore County,MD,88.0,58.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,7.0,14.0,0.0
2,Dallas,TX,57.9,93.0,8.0,11.5,,Overcast,False,False,False,False,False,False,Night,2018.0,3.0,20.0,2.0
3,Los Angeles,CA,64.0,67.0,10.0,,,Clear,False,False,False,False,False,False,Night,2016.0,10.0,3.0,5.0
2,Los Angeles,CA,55.0,42.0,10.0,7.0,0.0,Partly Cloudy,False,True,False,False,False,False,Day,2021.0,1.0,12.0,0.0
2,Loudoun,VA,46.9,39.0,10.0,5.8,,Partly Cloudy,True,False,False,False,False,True,Day,2016.0,12.0,10.0,3.0
2,Douglas,OR,60.1,78.0,10.0,,,Overcast,False,False,False,False,False,False,Night,2018.0,10.0,0.0,0.0
2,Hillsborough,FL,65.0,93.0,9.0,6.0,0.0,Fair,True,False,False,False,False,True,Day,2020.0,2.0,8.0,6.0
2,East Baton Rouge,LA,70.0,90.0,10.0,6.0,0.0,Cloudy,False,False,False,False,False,False,Night,2020.0,9.0,22.0,4.0
2,Bronx,NY,66.9,61.0,10.0,4.6,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,5.0,7.0,3.0
2,Marin,CA,53.1,89.0,4.0,,,Mostly Cloudy,False,True,False,False,False,False,Day,2018.0,1.0,7.0,3.0
3,Miami-Dade,FL,89.1,59.0,10.0,4.6,,Scattered Clouds,False,False,False,False,False,False,Day,2016.0,9.0,14.0,4.0
3,Pinellas,FL,82.0,85.0,10.0,6.9,,Mostly Cloudy,False,False,False,False,False,False,Night,2017.0,8.0,21.0,4.0
3,Los Angeles,CA,66.0,56.0,10.0,9.0,0.0,Fair,False,True,False,False,False,False,Day,2022.0,3.0,14.0,0.0
2,Los Angeles,CA,65.0,68.0,10.0,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,3.0,12.0,2.0
2,Union,NJ,64.0,65.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,Orange,CA,69.0,14.0,10.0,16.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
2,Charleston,SC,78.0,87.0,10.0,9.0,0.0,Partly Cloudy,False,True,False,False,False,False,Day,2021.0,7.0,7.0,3.0
2,Alameda,CA,46.0,81.0,10.0,0.0,,Fair,False,False,False,False,False,False,Night,2021.0,10.0,4.0,6.0
2,Tuscaloosa,AL,63.0,75.0,10.0,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2020.0,12.0,0.0,5.0
2,Leon,FL,82.0,76.0,10.0,12.0,0.0,Partly Cloudy,True,False,False,False,False,True,Day,2022.0,5.0,9.0,0.0
2,Fresno,CA,42.0,85.0,7.0,3.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,1.0,20.0,5.0
3,Bronx,NY,73.0,73.0,10.0,8.0,0.0,Fair,False,True,False,False,False,False,Night,2019.0,9.0,5.0,0.0
2,Glenn,CA,79.0,30.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,7.0,2.0,6.0
2,Osceola,FL,79.0,82.0,10.0,,,Clear,False,False,False,False,False,False,Night,2018.0,8.0,20.0,0.0
2,Linn,OR,73.0,55.0,10.0,16.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
2,Pinellas,FL,76.0,82.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,5.0,21.0,6.0
2,Lake,IN,21.0,86.0,0.5,23.0,0.0,Snow / Windy,False,False,False,False,False,False,Day,2022.0,1.0,11.0,6.0
2,Osceola,FL,71.0,70.0,10.0,14.0,0.0,Partly Cloudy,True,False,False,False,False,False,Night,,,,
2,Weber,UT,79.0,34.0,10.0,9.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,9.0,11.0,1.0
4,Cobb,GA,68.0,71.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,9.0,1.0,6.0
2,Orange,CA,82.9,11.0,10.0,,,Clear,False,False,False,False,False,False,Day,2018.0,10.0,15.0,2.0
2,Orange,FL,72.0,84.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,12.0,19.0,0.0
3,West Baton Rouge,LA,92.0,52.0,10.0,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,9.0,14.0,2.0
2,San Bernardino,CA,71.6,22.0,10.0,,,Mostly Cloudy,False,False,False,False,False,False,Night,2017.0,3.0,18.0,1.0
2,Miami-Dade,FL,73.0,79.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,5.0,8.0,4.0
3,Tarrant,TX,70.0,41.0,10.0,8.1,,Scattered Clouds,False,False,False,False,False,False,Day,2017.0,12.0,12.0,4.0
3,Hartford,CT,57.0,74.0,10.0,10.0,0.0,Cloudy,False,False,False,False,False,False,Night,2021.0,5.0,21.0,2.0
2,Queens,NY,69.0,100.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Night,2019.0,9.0,5.0,1.0
2,San Diego,CA,63.0,75.0,9.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,8.0,7.0,2.0
3,Henrico,VA,88.0,45.0,10.0,5.0,0.0,Partly Cloudy,False,True,False,False,False,False,Day,2022.0,8.0,18.0,1.0
2,Mecklenburg,NC,60.1,51.0,10.0,,,Scattered Clouds,True,False,False,False,False,True,Day,2018.0,11.0,14.0,6.0
2,San Diego,CA,62.0,75.0,10.0,3.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,5.0,7.0,6.0
2,Lake,MT,,,,,,,False,False,False,False,False,False,,,,,
2,Hampton,VA,,,,,,,False,False,False,False,False,False,Day,2022.0,12.0,15.0,1.0
2,Orange,FL,78.0,87.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
